date_sk,date,day_name,hour,time_band,total_requests,unique_pages,unique_hosts,total_404,pct_404,avg_response_time_ms,p95_response_time_ms,total_bytes_sent,crawler_requests,pct_crawler,slow_requests,pct_slow_requests
20091123,2009-11-23,Monday,14,Afternoon,604,425,5,44,7.28,101.62,323.80,0,0,0.00,0,0.00
20091123,2009-11-23,Monday,15,Afternoon,250,145,3,32,12.80,64.30,230.65,0,0,0.00,0,0.00
20091123,2009-11-23,Monday,16,Afternoon,6,2,1,3,50.00,271.00,938.75,0,0,0.00,0,0.00
20091123,2009-11-23,Monday,20,Evening,71,62,1,10,14.08,405.70,1147.50,0,0,0.00,0,0.00
20091130,2009-11-30,Monday,0,Early Morning,50,49,3,0,0.00,306.96,592.50,0,48,96.00,0,0.00
20091130,2009-11-30,Monday,1,Early Morning,321,253,3,36,11.21,761.48,1342.00,0,52,16.20,7,2.18
20091130,2009-11-30,Monday,2,Early Morning,212,200,4,12,5.66,239.83,600.70,0,65,30.66,0,0.00
20091130,2009-11-30,Monday,3,Early Morning,21,21,1,0,0.00,334.95,598.00,0,21,100.00,0,0.00
20091207,2009-12-07,Monday,0,Early Morning,30,29,4,3,10.00,349.13,882.70,0,13,43.33,0,0.00
20091207,2009-12-07,Monday,1,Early Morning,44,40,9,4,9.09,668.82,1452.25,0,24,54.55,0,0.00
20091207,2009-12-07,Monday,2,Early Morning,21,21,5,1,4.76,426.48,896.00,0,20,95.24,0,0.00
20091207,2009-12-07,Monday,3,Early Morning,84,82,6,29,34.52,335.73,1003.55,0,27,32.14,0,0.00
20091207,2009-12-07,Monday,4,Early Morning,19,19,2,0,0.00,535.05,1336.20,0,19,100.00,0,0.00
20091207,2009-12-07,Monday,5,Early Morning,43,41,5,1,2.33,447.37,1029.40,0,42,97.67,0,0.00
20091207,2009-12-07,Monday,6,Morning,114,95,8,6,5.26,439.75,745.35,0,63,55.26,1,0.88
20091207,2009-12-07,Monday,7,Morning,73,72,6,1,1.37,421.66,813.60,0,69,94.52,0,0.00
20091207,2009-12-07,Monday,8,Morning,109,104,7,4,3.67,382.59,875.60,0,84,77.06,0,0.00
20091207,2009-12-07,Monday,9,Morning,182,145,6,11,6.04,235.37,582.00,0,79,43.41,0,0.00
20091207,2009-12-07,Monday,10,Morning,97,95,5,4,4.12,302.78,626.40,0,75,77.32,0,0.00
20091207,2009-12-07,Monday,11,Morning,192,120,9,14,7.29,175.98,468.30,0,68,35.42,0,0.00
20091207,2009-12-07,Monday,12,Afternoon,140,107,7,8,5.71,364.41,912.35,0,72,51.43,0,0.00
20091207,2009-12-07,Monday,13,Afternoon,113,112,6,1,0.88,330.81,633.60,0,96,84.96,0,0.00
20091207,2009-12-07,Monday,14,Afternoon,170,144,8,12,7.06,651.68,2589.05,0,106,62.35,3,1.76
20091207,2009-12-07,Monday,15,Afternoon,457,255,11,22,4.81,427.79,680.60,0,95,20.79,8,1.75
20091207,2009-12-07,Monday,16,Afternoon,170,151,5,7,4.12,504.23,1461.30,0,122,71.76,1,0.59
20091207,2009-12-07,Monday,17,Afternoon,225,167,9,9,4.00,335.68,720.80,0,129,57.33,0,0.00
20091207,2009-12-07,Monday,18,Evening,154,141,7,5,3.25,401.35,1086.60,0,109,70.78,0,0.00
20091207,2009-12-07,Monday,19,Evening,160,160,3,2,1.25,404.11,945.10,0,160,100.00,0,0.00
20091207,2009-12-07,Monday,20,Evening,197,172,8,7,3.55,416.17,1011.40,0,150,76.14,0,0.00
20091207,2009-12-07,Monday,21,Evening,186,169,9,8,4.30,378.40,855.50,0,147,79.03,0,0.00
20091207,2009-12-07,Monday,22,Evening,154,153,4,2,1.30,381.32,624.35,0,154,100.00,0,0.00
20091207,2009-12-07,Monday,23,Evening,165,163,6,4,2.42,355.87,622.60,0,151,91.52,0,0.00
20091211,2009-12-11,Friday,0,Early Morning,16,16,2,0,0.00,764.69,1174.75,0,11,68.75,0,0.00
20091211,2009-12-11,Friday,1,Early Morning,12,12,4,2,16.67,523.42,1069.50,0,6,50.00,0,0.00
20091211,2009-12-11,Friday,2,Early Morning,29,26,3,3,10.34,459.03,995.80,0,6,20.69,0,0.00
20091211,2009-12-11,Friday,3,Early Morning,13,13,2,1,7.69,731.54,1371.40,0,6,46.15,0,0.00
20091211,2009-12-11,Friday,4,Early Morning,20,19,4,0,0.00,637.65,1119.40,0,13,65.00,0,0.00
20091211,2009-12-11,Friday,5,Early Morning,15,15,3,2,13.33,601.93,1151.40,0,10,66.67,0,0.00
20091211,2009-12-11,Friday,6,Morning,23,22,2,0,0.00,613.70,1025.30,0,17,73.91,0,0.00
20091211,2009-12-11,Friday,7,Morning,27,27,6,2,7.41,573.63,1023.00,0,21,77.78,0,0.00
20091211,2009-12-11,Friday,8,Morning,20,20,4,1,5.00,618.85,1143.05,0,16,80.00,0,0.00
20091211,2009-12-11,Friday,9,Morning,50,37,5,4,8.00,443.08,1176.75,0,21,42.00,0,0.00
20091211,2009-12-11,Friday,10,Morning,41,37,3,4,9.76,303.10,1073.00,0,17,41.46,0,0.00
20091211,2009-12-11,Friday,11,Morning,49,34,6,6,12.24,473.35,1109.40,0,17,34.69,0,0.00
20091211,2009-12-11,Friday,12,Afternoon,111,41,9,14,12.61,365.41,975.00,0,15,13.51,0,0.00
