date_sk,date,day_name,hour,time_band,total_requests,unique_pages,unique_hosts,total_404,pct_404,avg_response_time_ms,p95_response_time_ms,total_bytes_sent,crawler_requests,pct_crawler,slow_requests,pct_slow_requests
20100309,2010-03-09,Tuesday,23,Evening,37,34,7,5,13.51,243.0,636.2,0,7,18.92,0,0.0
20100419,2010-04-19,Monday,9,Morning,75,56,7,7,9.33,420.0,838.0,0,9,12.0,0,0.0
20100423,2010-04-23,Friday,22,Evening,38,28,7,4,10.53,475.0,877.85,0,8,21.05,0,0.0
20100104,2010-01-04,Monday,8,Morning,116,103,7,14,12.07,134.0,568.25,0,7,6.03,0,0.0
20100708,2010-07-08,Thursday,2,Early Morning,22,19,7,3,13.64,369.0,718.7,0,11,50.0,0,0.0
20100615,2010-06-15,Tuesday,15,Afternoon,64,39,7,8,12.5,334.0,818.9,0,7,10.94,0,0.0
20100628,2010-06-28,Monday,23,Evening,50,37,7,12,24.0,460.0,1113.1,0,13,26.0,0,0.0
20100302,2010-03-02,Tuesday,12,Afternoon,818,469,7,183,22.37,142.0,355.3,0,6,0.73,0,0.0
20100526,2010-05-26,Wednesday,21,Evening,45,38,7,6,13.33,390.0,654.2,0,14,31.11,0,0.0
20100520,2010-05-20,Thursday,13,Afternoon,48,47,7,3,6.25,368.0,696.7,0,14,29.17,0,0.0
20091211,2009-12-11,Friday,8,Morning,20,20,4,1,5.0,618.0,1143.05,0,6,30.0,0,0.0
20100315,2010-03-15,Monday,17,Afternoon,28,28,4,1,3.57,483.0,880.5,0,4,14.29,0,0.0
20100307,2010-03-07,Sunday,8,Morning,20,20,4,1,5.0,286.0,631.5,0,10,50.0,0,0.0
20100622,2010-06-22,Tuesday,2,Early Morning,26,23,4,0,0.0,407.0,651.5,0,12,46.15,0,0.0
20091211,2009-12-11,Friday,16,Afternoon,52,41,4,8,15.38,454.0,1401.35,0,4,7.69,0,0.0
20100307,2010-03-07,Sunday,3,Early Morning,31,30,4,3,9.68,408.0,656.5,0,10,32.26,0,0.0
20100205,2010-02-05,Friday,12,Afternoon,12,10,4,3,25.0,534.0,1581.05,0,3,25.0,0,0.0
20100304,2010-03-04,Thursday,1,Early Morning,36,33,4,4,11.11,532.0,1002.0,0,6,16.67,0,0.0
20100629,2010-06-29,Tuesday,1,Early Morning,22,19,4,2,9.09,666.0,990.55,0,13,59.09,0,0.0
20100113,2010-01-13,Wednesday,10,Morning,55,55,4,2,3.64,642.0,1809.4,0,26,47.27,0,0.0
20100423,2010-04-23,Friday,3,Early Morning,35,34,4,1,2.86,471.0,1073.9,0,28,80.0,0,0.0
20100309,2010-03-09,Tuesday,10,Morning,26,26,4,2,7.69,464.0,910.5,0,7,26.92,0,0.0
20100314,2010-03-14,Sunday,20,Evening,22,22,4,2,9.09,495.0,888.2,0,8,36.36,0,0.0
20100112,2010-01-12,Tuesday,5,Early Morning,69,69,4,2,2.9,491.0,633.6,0,55,79.71,0,0.0
20100714,2010-07-14,Wednesday,0,Early Morning,12,11,4,0,0.0,500.0,880.1,0,8,66.67,0,0.0
20100221,2010-02-21,Sunday,4,Early Morning,15,15,4,2,13.33,273.0,644.8,0,6,40.0,0,0.0
20100131,2010-01-31,Sunday,16,Afternoon,26,25,4,2,7.69,379.0,890.75,0,4,15.38,0,0.0
20100619,2010-06-19,Saturday,9,Morning,20,19,4,1,5.0,410.0,655.1,0,8,40.0,0,0.0
20100626,2010-06-26,Saturday,16,Afternoon,24,23,4,1,4.17,586.0,1004.05,0,6,25.0,0,0.0
20091207,2009-12-07,Monday,13,Afternoon,113,112,4,1,0.88,330.0,633.6,0,95,84.07,0,0.0
20100105,2010-01-05,Tuesday,6,Morning,32,31,4,4,12.5,542.0,771.05,0,8,25.0,0,0.0
20100105,2010-01-05,Tuesday,12,Afternoon,42,38,4,5,11.9,294.0,636.9,0,4,9.52,0,0.0
20100406,2010-04-06,Tuesday,23,Evening,55,51,4,5,9.09,389.0,874.2,0,7,12.73,0,0.0
20100106,2010-01-06,Wednesday,4,Early Morning,41,39,4,2,4.88,375.0,639.0,0,10,24.39,0,0.0
20100628,2010-06-28,Monday,17,Afternoon,24,23,4,1,4.17,588.0,953.75,0,17,70.83,0,0.0
20091213,2009-12-13,Sunday,21,Evening,99,93,4,5,5.05,540.0,887.3,0,75,75.76,0,0.0
20100307,2010-03-07,Sunday,19,Evening,20,20,4,1,5.0,402.0,658.45,0,7,35.0,0,0.0
20100307,2010-03-07,Sunday,5,Early Morning,19,19,4,2,10.53,299.0,657.1,0,9,47.37,0,0.0
20100615,2010-06-15,Tuesday,6,Morning,22,21,4,0,0.0,606.0,1028.9,0,7,31.82,0,0.0
20100307,2010-03-07,Sunday,18,Evening,19,19,4,1,5.26,578.0,1635.0,0,4,21.05,0,0.0
20100626,2010-06-26,Saturday,0,Early Morning,22,19,4,2,9.09,406.0,645.85,0,12,54.55,0,0.0
20100205,2010-02-05,Friday,22,Evening,14,14,4,2,14.29,453.0,734.65,0,6,42.86,0,0.0
20100619,2010-06-19,Saturday,14,Afternoon,21,20,4,0,0.0,430.0,789.0,0,9,42.86,0,0.0
20100307,2010-03-07,Sunday,7,Morning,25,25,4,2,8.0,427.0,853.6,0,9,36.0,0,0.0
20100422,2010-04-22,Thursday,21,Evening,37,33,4,6,16.22,433.0,1084.6,0,8,21.62,0,0.0
20100105,2010-01-05,Tuesday,8,Morning,63,43,4,1,1.59,560.0,909.0,0,8,12.7,0,0.0
20100112,2010-01-12,Tuesday,22,Evening,135,127,4,3,2.22,610.0,1234.2,0,97,71.85,0,0.0
20100419,2010-04-19,Monday,6,Morning,28,27,4,2,7.14,576.0,1143.0,0,4,14.29,0,0.0
20100422,2010-04-22,Thursday,4,Early Morning,14,14,4,0,0.0,552.0,651.35,0,4,28.57,0,0.0
20100307,2010-03-07,Sunday,2,Early Morning,19,19,4,1,5.26,365.0,656.5,0,8,42.11,0,0.0
20100106,2010-01-06,Wednesday,3,Early Morning,51,50,4,2,3.92,487.0,756.0,0,13,25.49,0,0.0
20100705,2010-07-05,Monday,22,Evening,17,17,4,0,0.0,573.0,817.6,0,8,47.06,0,0.0
20100626,2010-06-26,Saturday,6,Morning,23,22,4,1,4.35,568.0,1143.9,0,8,34.78,0,0.0
20100705,2010-07-05,Monday,15,Afternoon,9,7,4,0,0.0,459.0,665.2,0,6,66.67,0,0.0
20100615,2010-06-15,Tuesday,16,Afternoon,19,18,4,0,0.0,491.0,696.0,0,8,42.11,0,0.0
20100304,2010-03-04,Thursday,6,Morning,29,28,4,3,10.34,372.0,847.6,0,3,10.34,0,0.0
20100622,2010-06-22,Tuesday,14,Afternoon,25,24,4,1,4.0,370.0,651.2,0,10,40.0,0,0.0
20100705,2010-07-05,Monday,8,Morning,12,11,4,0,0.0,674.0,1300.35,0,7,58.33,0,0.0
20100630,2010-06-30,Wednesday,1,Early Morning,21,21,4,2,9.52,677.0,1172.0,0,12,57.14,0,0.0
20091130,2009-11-30,Monday,2,Early Morning,212,200,4,12,5.66,239.0,600.7,0,65,30.66,0,0.0
20100131,2010-01-31,Sunday,22,Evening,12,11,4,1,8.33,940.0,2717.75,0,0,0.0,0,0.0
20100307,2010-03-07,Sunday,10,Morning,18,18,4,1,5.56,406.0,880.8,0,10,55.56,0,0.0
20100307,2010-03-07,Sunday,12,Afternoon,265,211,4,6,2.26,305.0,705.6,0,11,4.15,0,0.0
20100425,2010-04-25,Sunday,8,Morning,21,20,4,0,0.0,517.0,649.0,0,9,42.86,0,0.0
20100104,2010-01-04,Monday,2,Early Morning,15,15,4,0,0.0,327.0,544.8,0,4,26.67,0,0.0
20100106,2010-01-06,Wednesday,16,Afternoon,60,54,4,7,11.67,583.0,1129.9,0,8,13.33,0,0.0
20100612,2010-06-12,Saturday,7,Morning,25,24,4,1,4.0,498.0,826.8,0,9,36.0,0,0.0
20100705,2010-07-05,Monday,13,Afternoon,14,12,4,0,0.0,492.0,737.4,0,10,71.43,0,0.0
20091207,2009-12-07,Monday,5,Early Morning,43,41,4,1,2.33,447.0,1029.4,0,38,88.37,0,0.0
20100304,2010-03-04,Thursday,7,Morning,24,24,4,2,8.33,395.0,841.85,0,6,25.0,0,0.0
20100131,2010-01-31,Sunday,14,Afternoon,41,37,4,3,7.32,597.0,1420.0,0,4,9.76,0,0.0
20100309,2010-03-09,Tuesday,3,Early Morning,21,21,4,1,4.76,497.0,654.0,0,6,28.57,0,0.0
20100612,2010-06-12,Saturday,0,Early Morning,24,21,4,3,12.5,439.0,928.05,0,12,50.0,0,0.0
20100106,2010-01-06,Wednesday,13,Afternoon,71,70,4,2,2.82,512.0,1074.0,0,12,16.9,0,0.0
20100630,2010-06-30,Wednesday,17,Afternoon,25,23,4,2,8.0,465.0,853.4,0,12,48.0,0,0.0
20100422,2010-04-22,Thursday,13,Afternoon,24,22,4,4,16.67,426.0,649.85,0,5,20.83,0,0.0
20100221,2010-02-21,Sunday,16,Afternoon,260,252,4,9,3.46,116.0,385.2,0,10,3.85,0,0.0
20100708,2010-07-08,Thursday,12,Afternoon,16,15,4,0,0.0,456.0,722.75,0,8,50.0,0,0.0
20100619,2010-06-19,Saturday,1,Early Morning,23,22,4,1,4.35,416.0,646.8,0,11,47.83,0,0.0
20100205,2010-02-05,Friday,17,Afternoon,17,16,4,1,5.88,578.0,1118.6,0,7,41.18,0,0.0
20100105,2010-01-05,Tuesday,0,Early Morning,57,40,4,5,8.77,445.0,916.2,0,3,5.26,0,0.0
20100628,2010-06-28,Monday,11,Morning,25,24,4,0,0.0,473.0,979.4,0,9,36.0,0,0.0
20100406,2010-04-06,Tuesday,9,Morning,19,18,4,1,5.26,482.0,848.7,0,4,21.05,0,0.0
20091213,2009-12-13,Sunday,15,Afternoon,58,43,4,4,6.9,455.0,973.45,0,24,41.38,0,0.0
20100406,2010-04-06,Tuesday,19,Evening,29,28,4,3,10.34,464.0,869.0,0,6,20.69,0,0.0
20091207,2009-12-07,Monday,23,Evening,165,163,4,4,2.42,355.0,622.6,0,146,88.48,0,0.0
20100105,2010-01-05,Tuesday,10,Morning,53,51,4,4,7.55,489.0,795.0,0,11,20.75,0,0.0
20100619,2010-06-19,Saturday,23,Evening,29,27,4,1,3.45,458.0,757.0,0,12,41.38,0,0.0
20100422,2010-04-22,Thursday,3,Early Morning,40,36,4,3,7.5,604.0,1386.25,0,6,15.0,0,0.0
20100106,2010-01-06,Wednesday,17,Afternoon,51,44,4,5,9.8,584.0,1149.5,0,7,13.73,0,0.0
20100105,2010-01-05,Tuesday,11,Morning,39,34,4,5,12.82,416.0,868.0,0,7,17.95,0,0.0
20100221,2010-02-21,Sunday,7,Morning,19,19,4,0,0.0,445.0,833.5,0,7,36.84,0,0.0
20100304,2010-03-04,Thursday,5,Early Morning,23,22,4,2,8.7,410.0,724.4,0,6,26.09,0,0.0
20100204,2010-02-04,Thursday,1,Early Morning,24,24,4,1,4.17,575.0,804.1,0,8,33.33,0,0.0
20100104,2010-01-04,Monday,9,Morning,47,43,4,6,12.77,573.0,1404.8,0,6,12.77,0,0.0
20100112,2010-01-12,Tuesday,2,Early Morning,100,100,4,1,1.0,506.0,632.25,0,83,83.0,0,0.0
20100307,2010-03-07,Sunday,21,Evening,24,24,4,2,8.33,430.0,801.15,0,5,20.83,0,0.0
20100314,2010-03-14,Sunday,8,Morning,18,18,4,1,5.56,692.0,1965.6,0,5,27.78,0,0.0
20100131,2010-01-31,Sunday,11,Morning,77,56,4,5,6.49,572.0,1463.6,0,10,12.99,0,0.0
20100131,2010-01-31,Sunday,9,Morning,35,35,4,2,5.71,477.0,955.6,0,14,40.0,0,0.0
20100430,2010-04-30,Friday,1,Early Morning,20,19,4,2,10.0,530.0,1175.85,0,6,30.0,0,0.0
20100105,2010-01-05,Tuesday,13,Afternoon,59,55,4,3,5.08,461.0,650.6,0,2,3.39,0,0.0
20100622,2010-06-22,Tuesday,6,Morning,24,23,4,1,4.17,449.0,720.0,0,9,37.5,0,0.0
20100117,2010-01-17,Sunday,17,Afternoon,129,108,4,11,8.53,283.0,654.0,0,71,55.04,0,0.0
20100106,2010-01-06,Wednesday,7,Morning,82,80,4,3,3.66,495.0,842.8,0,13,15.85,0,0.0
20091207,2009-12-07,Monday,7,Morning,73,72,4,1,1.37,421.0,813.6,0,60,82.19,0,0.0
20100422,2010-04-22,Thursday,18,Evening,37,21,4,3,8.11,452.0,1338.2,0,6,16.22,0,0.0
20100104,2010-01-04,Monday,13,Afternoon,34,34,4,3,8.82,329.0,649.75,0,2,5.88,0,0.0
20091213,2009-12-13,Sunday,22,Evening,88,86,4,3,3.41,574.0,866.25,0,84,95.45,0,0.0
20100131,2010-01-31,Sunday,19,Evening,33,31,4,3,9.09,426.0,1367.6,0,5,15.15,0,0.0
20100612,2010-06-12,Saturday,15,Afternoon,112,109,4,3,2.68,213.0,641.9,0,10,8.93,0,0.0
20100628,2010-06-28,Monday,22,Evening,21,19,4,0,0.0,594.0,891.0,0,15,71.43,0,0.0
20100622,2010-06-22,Tuesday,4,Early Morning,27,26,4,0,0.0,502.0,915.4,0,12,44.44,0,0.0
20100423,2010-04-23,Friday,1,Early Morning,12,12,4,2,16.67,396.0,768.35,0,8,66.67,0,0.0
20100619,2010-06-19,Saturday,22,Evening,18,17,4,1,5.56,467.0,764.15,0,8,44.44,0,0.0
20100106,2010-01-06,Wednesday,10,Morning,55,53,4,2,3.64,329.0,633.3,0,9,16.36,0,0.0
20100131,2010-01-31,Sunday,15,Afternoon,79,73,4,10,12.66,171.0,634.5,0,4,5.06,0,0.0
20100304,2010-03-04,Thursday,3,Early Morning,24,24,4,0,0.0,556.0,889.1,0,5,20.83,0,0.0
20100117,2010-01-17,Sunday,4,Early Morning,65,65,4,2,3.08,520.0,1641.8,0,31,47.69,0,0.0
20100113,2010-01-13,Wednesday,19,Evening,56,55,4,2,3.57,650.0,1837.0,0,38,67.86,0,0.0
20091207,2009-12-07,Monday,3,Early Morning,57,55,4,2,3.51,441.0,1069.8,0,24,42.11,0,0.0
20100630,2010-06-30,Wednesday,4,Early Morning,25,25,4,0,0.0,765.0,1518.0,0,20,80.0,0,0.0
20091211,2009-12-11,Friday,17,Afternoon,25,24,4,2,8.0,504.0,1402.0,0,4,16.0,0,0.0
20100314,2010-03-14,Sunday,6,Morning,25,22,4,3,12.0,611.0,892.8,0,2,8.0,0,0.0
20100314,2010-03-14,Sunday,7,Morning,15,14,4,2,13.33,471.0,876.4,0,6,40.0,0,0.0
20091211,2009-12-11,Friday,20,Evening,44,44,4,2,4.55,525.0,972.25,0,32,72.73,0,0.0
20091207,2009-12-07,Monday,2,Early Morning,21,21,4,1,4.76,426.0,896.0,0,17,80.95,0,0.0
20100302,2010-03-02,Tuesday,23,Evening,68,54,4,5,7.35,255.0,611.8,0,7,10.29,0,0.0
20100221,2010-02-21,Sunday,6,Morning,32,29,4,4,12.5,441.0,988.35,0,9,28.13,0,0.0
20100619,2010-06-19,Saturday,6,Morning,20,19,4,1,5.0,402.0,653.45,0,10,50.0,0,0.0
20100424,2010-04-24,Saturday,3,Early Morning,98,74,8,9,9.18,391.0,856.75,0,8,8.16,0,0.0
20100714,2010-07-14,Wednesday,17,Afternoon,62,44,8,8,12.9,359.0,866.8,0,17,27.42,0,0.0
20091103,2009-11-03,Tuesday,7,Morning,267,155,1,37,13.86,96.0,263.7,0,0,0.0,0,0.0
20091211,2009-12-11,Friday,3,Early Morning,13,13,2,1,7.69,731.0,1371.4,0,7,53.85,0,0.0
20100104,2010-01-04,Monday,7,Morning,18,18,3,0,0.0,312.0,451.9,0,7,38.89,0,0.0
20100419,2010-04-19,Monday,15,Afternoon,128,71,8,21,16.41,390.0,891.1,0,7,5.47,0,0.0
20100520,2010-05-20,Thursday,18,Evening,47,39,9,5,10.64,385.0,733.4,0,16,34.04,0,0.0
20100322,2010-03-22,Monday,6,Morning,184,136,8,24,13.04,343.0,946.7,0,11,5.98,0,0.0
20100520,2010-05-20,Thursday,15,Afternoon,38,37,8,2,5.26,465.0,640.0,0,21,55.26,0,0.0
20100205,2010-02-05,Friday,9,Morning,24,24,3,2,8.33,534.0,943.75,0,3,12.5,0,0.0
20100113,2010-01-13,Wednesday,7,Morning,95,93,3,1,1.05,558.0,1181.2,0,68,71.58,0,0.0
20100113,2010-01-13,Wednesday,4,Early Morning,43,42,3,1,2.33,572.0,1086.3,0,27,62.79,0,0.0
20100424,2010-04-24,Saturday,16,Afternoon,90,47,11,12,13.33,381.0,708.55,0,11,12.22,0,0.0
20100526,2010-05-26,Wednesday,4,Early Morning,35,34,8,1,2.86,546.0,714.0,0,17,48.57,0,0.0
20100528,2010-05-28,Friday,1,Early Morning,136,77,8,8,5.88,354.0,728.0,0,11,8.09,0,0.0
20091213,2009-12-13,Sunday,7,Morning,135,76,3,6,4.44,350.0,884.8,0,21,15.56,0,0.0
20091123,2009-11-23,Monday,7,Morning,33,28,1,5,15.15,134.0,385.0,0,0,0.0,0,0.0
20100105,2010-01-05,Tuesday,22,Evening,42,42,3,1,2.38,471.0,646.95,0,13,30.95,0,0.0
20091213,2009-12-13,Sunday,4,Early Morning,35,35,2,2,5.71,566.0,1225.9,0,19,54.29,0,0.0
20100419,2010-04-19,Monday,3,Early Morning,75,55,8,11,14.67,560.0,1201.7,0,4,5.33,0,0.0
20100104,2010-01-04,Monday,18,Evening,15,15,3,1,6.67,595.0,1603.8,0,1,6.67,0,0.0
20100526,2010-05-26,Wednesday,17,Afternoon,50,35,10,6,12.0,389.0,733.25,0,15,30.0,0,0.0
20100406,2010-04-06,Tuesday,16,Afternoon,38,34,8,4,10.53,504.0,996.6,0,4,10.53,0,0.0
20091102,2009-11-02,Monday,8,Morning,265,243,1,12,4.53,70.0,213.0,0,0,0.0,0,0.0
20100629,2010-06-29,Tuesday,12,Afternoon,57,34,8,24,42.11,389.0,882.0,0,33,57.89,0,0.0
20100430,2010-04-30,Friday,6,Morning,103,85,9,35,33.98,537.0,1435.2,0,74,71.84,0,0.0
20100528,2010-05-28,Friday,12,Afternoon,53,46,8,5,9.43,556.0,1591.6,0,22,41.51,0,0.0
20100615,2010-06-15,Tuesday,12,Afternoon,66,43,9,24,36.36,286.0,752.5,0,27,40.91,0,0.0
20100430,2010-04-30,Friday,18,Evening,82,49,8,8,9.76,413.0,1548.15,0,7,8.54,0,0.0
20091102,2009-11-02,Monday,12,Afternoon,909,202,2,45,4.95,232.0,444.6,0,0,0.0,0,0.0
20100105,2010-01-05,Tuesday,19,Evening,29,29,3,0,0.0,408.0,647.8,0,8,27.59,0,0.0
20100419,2010-04-19,Monday,16,Afternoon,65,43,9,10,15.38,505.0,1054.2,0,11,16.92,0,0.0
20091123,2009-11-23,Monday,9,Morning,144,87,1,25,17.36,131.0,275.25,0,0,0.0,0,0.0
20100419,2010-04-19,Monday,7,Morning,28,28,3,2,7.14,481.0,869.75,0,4,14.29,0,0.0
20091211,2009-12-11,Friday,12,Afternoon,111,41,9,14,12.61,365.0,975.0,0,6,5.41,0,0.0
20100528,2010-05-28,Friday,9,Morning,231,152,9,10,4.33,210.0,645.0,0,17,7.36,0,0.0
20091123,2009-11-23,Monday,15,Afternoon,250,145,3,32,12.8,64.0,230.65,0,0,0.0,0,0.0
20100622,2010-06-22,Tuesday,11,Morning,77,47,8,8,10.39,210.0,583.0,0,12,15.58,0,0.0
20100519,2010-05-19,Wednesday,8,Morning,53,45,10,6,11.32,456.0,1074.4,0,13,24.53,0,0.0
20091213,2009-12-13,Sunday,17,Afternoon,37,34,3,4,10.81,667.0,1444.0,0,18,48.65,0,0.0
20100104,2010-01-04,Monday,6,Morning,22,22,3,1,4.55,456.0,641.1,0,7,31.82,0,0.0
20100117,2010-01-17,Sunday,6,Morning,50,49,3,1,2.0,348.0,632.95,0,34,68.0,0,0.0
20100519,2010-05-19,Wednesday,2,Early Morning,19,14,9,2,10.53,415.0,687.6,0,6,31.58,0,0.0
20100205,2010-02-05,Friday,2,Early Morning,6,6,2,0,0.0,337.0,535.75,0,1,16.67,0,0.0
20091211,2009-12-11,Friday,23,Evening,51,50,3,1,1.96,455.0,862.0,0,27,52.94,0,0.0
20091207,2009-12-07,Monday,22,Evening,154,153,3,2,1.3,381.0,624.35,0,149,96.75,0,0.0
20100708,2010-07-08,Thursday,0,Early Morning,208,165,8,27,12.98,371.0,1105.6,0,35,16.83,0,0.0
20091103,2009-11-03,Tuesday,13,Afternoon,150,139,1,9,6.0,57.0,221.7,0,0,0.0,0,0.0
20100619,2010-06-19,Saturday,13,Afternoon,51,41,9,5,9.8,370.0,961.0,0,14,27.45,0,0.0
20100104,2010-01-04,Monday,5,Early Morning,25,25,3,1,4.0,423.0,815.6,0,6,24.0,0,0.0
20091106,2009-11-06,Friday,11,Morning,223,78,2,21,9.42,151.0,428.5,0,0,0.0,0,0.0
20100117,2010-01-17,Sunday,2,Early Morning,76,76,3,0,0.0,434.0,634.0,0,54,71.05,0,0.0
20091130,2009-11-30,Monday,3,Early Morning,20,20,1,0,0.0,313.0,598.0,0,20,100.0,0,0.0
20100315,2010-03-15,Monday,15,Afternoon,43,38,9,8,18.6,411.0,1040.9,0,11,25.58,0,0.0
20100419,2010-04-19,Monday,20,Evening,83,54,9,9,10.84,414.0,926.7,0,8,9.64,0,0.0
20091213,2009-12-13,Sunday,16,Afternoon,31,31,1,0,0.0,745.0,1140.0,0,31,100.0,0,0.0
20100112,2010-01-12,Tuesday,17,Afternoon,423,272,8,7,1.65,304.0,598.9,0,93,21.99,0,0.0
20091213,2009-12-13,Sunday,10,Morning,26,24,2,3,11.54,643.0,996.25,0,23,88.46,0,0.0
20091123,2009-11-23,Monday,13,Afternoon,220,75,1,27,12.27,188.0,529.3,0,0,0.0,0,0.0
20100705,2010-07-05,Monday,17,Afternoon,93,59,8,11,11.83,323.0,704.2,0,27,29.03,0,0.0
20091211,2009-12-11,Friday,19,Evening,31,31,3,0,0.0,739.0,1555.5,0,22,70.97,0,0.0
20091120,2009-11-20,Friday,11,Morning,269,172,1,20,7.43,244.0,711.0,0,0,0.0,0,0.0
20100519,2010-05-19,Wednesday,19,Evening,63,44,11,8,12.7,482.0,974.4,0,9,14.29,0,0.0
20091211,2009-12-11,Friday,22,Evening,40,39,3,3,7.5,589.0,1246.2,0,34,85.0,0,0.0
20091213,2009-12-13,Sunday,1,Early Morning,20,20,2,1,5.0,754.0,1718.05,0,15,75.0,0,0.0
20091211,2009-12-11,Friday,6,Morning,23,22,2,0,0.0,613.0,1025.3,0,6,26.09,0,0.0
20100205,2010-02-05,Friday,7,Morning,14,13,3,3,21.43,636.0,1351.65,0,1,7.14,0,0.0
20100526,2010-05-26,Wednesday,13,Afternoon,93,46,9,25,26.88,256.0,608.4,0,27,29.03,0,0.0
20100113,2010-01-13,Wednesday,1,Early Morning,81,79,3,0,0.0,658.0,1550.0,0,62,76.54,0,0.0
20100204,2010-02-04,Thursday,3,Early Morning,60,59,3,2,3.33,512.0,891.05,0,6,10.0,0,0.0
20091211,2009-12-11,Friday,5,Early Morning,15,15,3,2,13.33,601.0,1151.4,0,5,33.33,0,0.0
20091103,2009-11-03,Tuesday,12,Afternoon,448,300,2,36,8.04,201.0,535.8,0,0,0.0,0,0.0
20100112,2010-01-12,Tuesday,14,Afternoon,257,153,11,25,9.73,335.0,629.0,0,62,24.12,0,0.0
20100520,2010-05-20,Thursday,4,Early Morning,44,41,8,1,2.27,589.0,717.0,0,17,38.64,0,0.0
20091120,2009-11-20,Friday,23,Evening,518,429,1,54,10.42,317.0,775.2,0,0,0.0,0,0.0
20100112,2010-01-12,Tuesday,6,Morning,65,65,3,0,0.0,446.0,633.8,0,51,78.46,0,0.0
20100526,2010-05-26,Wednesday,12,Afternoon,63,42,8,7,11.11,348.0,648.8,0,8,12.7,0,0.0
20100106,2010-01-06,Wednesday,11,Morning,300,176,8,21,7.0,207.0,628.05,0,11,3.67,0,0.0
20100221,2010-02-21,Sunday,12,Afternoon,36,34,8,3,8.33,357.0,684.75,0,12,33.33,0,0.0
20100528,2010-05-28,Friday,19,Evening,133,97,9,10,7.52,319.0,780.0,0,22,16.54,0,0.0
20100630,2010-06-30,Wednesday,12,Afternoon,74,49,8,25,33.78,289.0,687.05,0,47,63.51,0,0.0
20100423,2010-04-23,Friday,17,Afternoon,401,376,8,13,3.24,500.0,1496.0,0,255,63.59,0,0.0
20100526,2010-05-26,Wednesday,8,Morning,51,43,8,6,11.76,344.0,647.0,0,16,31.37,0,0.0
20100630,2010-06-30,Wednesday,2,Early Morning,46,36,8,6,13.04,552.0,1251.5,0,18,39.13,0,0.0
20100629,2010-06-29,Tuesday,22,Evening,195,127,10,40,20.51,258.0,723.6,0,10,5.13,0,0.0
20091207,2009-12-07,Monday,4,Early Morning,19,19,1,0,0.0,535.0,1336.2,0,19,100.0,0,0.0
20100419,2010-04-19,Monday,8,Morning,132,63,9,12,9.09,456.0,850.6,0,6,4.55,0,0.0
20100528,2010-05-28,Friday,14,Afternoon,73,52,8,17,23.29,406.0,750.2,0,30,41.1,0,0.0
20091102,2009-11-02,Monday,17,Afternoon,47,31,1,5,10.64,139.0,349.0,0,0,0.0,0,0.0
20100302,2010-03-02,Tuesday,16,Afternoon,20,20,3,1,5.0,413.0,896.3,0,6,30.0,0,0.0
20091211,2009-12-11,Friday,10,Morning,41,37,3,4,9.76,303.0,1073.0,0,8,19.51,0,0.0
20091207,2009-12-07,Monday,0,Early Morning,30,29,3,3,10.0,349.0,882.7,0,13,43.33,0,0.0
20091120,2009-11-20,Friday,21,Evening,136,74,1,19,13.97,424.0,1151.75,0,0,0.0,0,0.0
20100423,2010-04-23,Friday,15,Afternoon,72,43,8,8,11.11,351.0,1055.8,0,7,9.72,0,0.0
20100629,2010-06-29,Tuesday,14,Afternoon,81,41,9,11,13.58,229.0,829.0,0,13,16.05,0,0.0
20100406,2010-04-06,Tuesday,0,Early Morning,72,41,8,11,15.28,426.0,906.1,0,6,8.33,0,0.0
20091123,2009-11-23,Monday,12,Afternoon,17,9,1,3,17.65,158.0,398.0,0,0,0.0,0,0.0
20100519,2010-05-19,Wednesday,21,Evening,38,36,10,3,7.89,573.0,786.2,0,14,36.84,0,0.0
20100519,2010-05-19,Wednesday,5,Early Morning,70,42,11,5,7.14,417.0,871.3,0,17,24.29,0,0.0
20100221,2010-02-21,Sunday,2,Early Morning,29,27,8,6,20.69,335.0,735.6,0,9,31.03,0,0.0
20100104,2010-01-04,Monday,1,Early Morning,32,31,3,2,6.25,420.0,636.35,0,7,21.88,0,0.0
20100520,2010-05-20,Thursday,12,Afternoon,70,55,8,14,20.0,443.0,707.55,0,32,45.71,0,0.0
20091103,2009-11-03,Tuesday,18,Evening,78,64,1,9,11.54,248.0,1033.0,0,0,0.0,0,0.0
20100708,2010-07-08,Thursday,18,Evening,42,37,8,6,14.29,280.0,639.95,0,20,47.62,0,0.0
20100422,2010-04-22,Thursday,20,Evening,149,95,8,25,16.78,206.0,480.8,0,12,8.05,0,0.0
20100628,2010-06-28,Monday,21,Evening,69,53,8,6,8.7,488.0,1587.0,0,23,33.33,0,0.0
20100422,2010-04-22,Thursday,17,Afternoon,272,245,8,10,3.68,423.0,1443.75,0,171,62.87,0,0.0
20091103,2009-11-03,Tuesday,8,Morning,93,53,2,12,12.9,204.0,914.0,0,0,0.0,0,0.0
20100106,2010-01-06,Wednesday,8,Morning,50,50,3,1,2.0,478.0,764.35,0,10,20.0,0,0.0
20100425,2010-04-25,Sunday,13,Afternoon,29,25,9,4,13.79,455.0,1058.0,0,14,48.28,0,0.0
20100204,2010-02-04,Thursday,18,Evening,219,161,9,13,5.94,442.0,1102.1,0,55,25.11,0,0.0
20100528,2010-05-28,Friday,0,Early Morning,57,51,9,7,12.28,672.0,1669.8,0,25,43.86,0,0.0
